loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months
576294,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,2014,5,,,39,62926,62926.0,880,158,24,2017-01-01,2018-12-01,0.0,1.625,0.013984680418269078,1613.4871794871794,0,0,0,78830.0,55
328668,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,100976.0,Married,Star,8649.7,Standard,2013,10,,,45,48086,48086.0,1882,339,24,2017-01-01,2018-12-01,0.0,1.875,0.03913821070581874,1068.5777777777778,0,0,0,100976.0,62
113864,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,79913.0,Married,Star,8652.65,Standard,2017,11,,,16,17202,17202.0,521,94,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.030287175909777933,1075.125,0,0,0,79913.0,13
554449,Canada,British Columbia,Victoria,V10 6T5,Male,High School or Below,61453.0,Married,Star,8653.3,Standard,2017,7,,,31,58733,58733.0,418,75,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.007116952990652615,1894.6129032258063,0,0,0,61453.0,17
106046,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,16628.0,Single,Star,2658.22,2018 Promotion,2018,4,,,48,98729,148093.5,943,169,11,2018-02-01,2018-12-01,0.0,4.363636363636363,0.0063675988480250655,2056.8541666666665,0,0,0,16628.0,8
123784,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77615.0,Married,Star,8658.86,Standard,2012,8,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,77615.0,76
142715,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,77615.0,Married,Star,8658.86,Standard,2016,7,,,37,53305,53305.0,1703,307,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.031948222493199514,1440.6756756756756,0,0,0,77615.0,29
185815,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,77615.0,Married,Star,8658.86,Standard,2012,7,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,77615.0,77
582097,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,77615.0,Married,Star,8658.86,Standard,2014,10,2015.0,6.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,77615.0,50
763403,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,77615.0,Married,Star,8658.86,Standard,2014,2,,,45,85526,85526.0,2203,397,24,2017-01-01,2018-12-01,0.0,1.875,0.025758248953534596,1900.5777777777778,0,0,0,77615.0,58
237303,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,90208.0,Married,Star,8660.84,Standard,2017,2,,,36,48377,48377.0,1097,197,24,2017-01-01,2018-12-01,0.0,1.5,0.022676065072245077,1343.8055555555557,0,0,0,90208.0,22
603446,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,100315.0,Married,Star,8663.55,Standard,2012,11,,,40,56839,56839.0,1064,191,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.01871954116011893,1420.975,0,0,0,100315.0,73
675616,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,100315.0,Married,Star,8663.55,Standard,2014,1,,,41,68677,68677.0,2666,480,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.03881940096393261,1675.0487804878048,0,0,0,100315.0,59
892967,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,62028.0,Married,Star,8665.96,Standard,2015,11,,,25,44725,44725.0,649,117,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.01451089994410285,1789.0,0,0,0,62028.0,37
312568,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54850.0,Married,Star,8667.09,Standard,2013,10,,,36,64317,64317.0,880,158,24,2017-01-01,2018-12-01,0.0,1.5,0.013682230203523174,1786.5833333333333,0,0,0,54850.0,62
848498,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,54850.0,Married,Star,8667.09,Standard,2018,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,54850.0,0
406287,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,47620.0,Married,Star,8668.61,Standard,2017,7,2018.0,3.0,12,21350,21350.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5,0.0,1779.1666666666667,1,0,1,47620.0,17
294642,Canada,Alberta,Calgary,T3E 2V9,Male,College,,Single,Star,8672.23,Standard,2015,6,,,44,61116,61116.0,716,129,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.011715426402251457,1389.0,0,0,0,73455.0,42
848159,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Single,Star,8672.23,Standard,2014,5,,,57,81218,81218.0,1344,242,24,2017-01-01,2018-12-01,0.0,2.375,0.016548055849688492,1424.877192982456,0,0,0,73455.0,55
552747,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Star,8672.81,Standard,2017,8,,,31,49951,49951.0,1757,316,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.03517447098156193,1611.3225806451612,0,0,0,73455.0,16
765079,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,87676.0,Married,Star,8676.7,Standard,2012,6,,,41,60331,60331.0,1854,334,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.030730470239180522,1471.4878048780488,0,0,0,87676.0,78
991189,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,87676.0,Married,Star,8676.7,Standard,2018,8,,,4,2352,2352.0,497,89,24,2017-01-01,2018-12-01,0.0,0.16666666666666666,0.2113095238095238,588.0,0,0,0,87676.0,4
392785,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,77543.0,Married,Star,8678.51,Standard,2015,8,,,41,55261,55261.0,0,0,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0,1347.8292682926829,0,0,0,77543.0,40
512869,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,72769.0,Married,Star,8679.8,Standard,2014,4,,,43,60932,60932.0,1878,337,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.030821243353246243,1417.0232558139535,0,0,0,72769.0,56
659400,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,72769.0,Married,Star,8679.8,Standard,2012,11,,,43,55313,55313.0,432,78,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.00781009889176143,1286.3488372093022,0,0,0,72769.0,73
648533,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,40070.0,Married,Star,8682.23,Standard,2014,5,,,31,52538,52538.0,3096,557,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.05892877536259469,1694.774193548387,0,0,0,40070.0,55
326001,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,75152.0,Divorced,Star,8688.75,Standard,2016,1,,,40,54056,54056.0,762,137,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.014096492526269055,1351.4,0,0,0,75152.0,35
624528,Canada,Ontario,Toronto,P1L 8X8,Male,Doctor,141278.0,Married,Star,8693.63,Standard,2013,9,2015.0,1.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,141278.0,63
892227,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,141278.0,Married,Star,8693.63,Standard,2018,12,,,48,69263,69263.0,1460,263,24,2017-01-01,2018-12-01,0.0,2.0,0.021079075408226615,1442.9791666666667,0,0,0,141278.0,0
940249,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,67684.0,Married,Star,8694.0,Standard,2017,8,,,27,36881,36881.0,516,93,24,2017-01-01,2018-12-01,0.0,1.125,0.013990943846424988,1365.962962962963,0,0,0,67684.0,16
976330,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,67684.0,Married,Star,8694.0,Standard,2018,9,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,67684.0,3
367338,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,73287.0,Married,Star,8696.71,Standard,2015,4,,,38,63855,63855.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1680.3947368421052,0,0,0,73287.0,44
894919,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,73287.0,Married,Star,8696.71,Standard,2016,4,,,40,41328,41328.0,476,86,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.011517615176151762,1033.2,0,0,0,73287.0,32
662022,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,98806.0,Married,Star,8696.91,Standard,2015,10,,,49,54371,54371.0,1056,190,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.019422118408710526,1109.6122448979593,0,0,0,98806.0,38
178540,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,51142.0,Married,Star,8697.79,Standard,2012,7,,,44,72062,72062.0,2312,415,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.03208348366684244,1637.7727272727273,0,0,0,51142.0,77
119198,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Divorced,Star,2659.71,2018 Promotion,2018,4,,,41,42847,64270.5,0,0,11,2018-02-01,2018-12-01,0.0,3.727272727272727,0.0,1045.0487804878048,0,0,0,73455.0,8
471466,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Married,Star,8701.36,Standard,2018,5,,,12,10740,10740.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5,0.0,895.0,0,0,0,73455.0,7
879265,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Married,Star,8701.36,Standard,2013,12,,,34,52637,52637.0,494,89,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.009385033341565818,1548.1470588235295,0,0,0,73455.0,60
264236,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,77200.0,Married,Star,8703.73,Standard,2013,7,,,31,49633,49633.0,354,64,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.007132351459714303,1601.0645161290322,0,0,0,77200.0,65
767672,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,59766.0,Married,Star,8704.28,Standard,2012,10,,,38,58327,58327.0,358,64,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.006137809247861196,1534.921052631579,0,0,0,59766.0,74
899958,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,8708.02,Standard,2014,4,,,48,75224,75224.0,1105,199,24,2017-01-01,2018-12-01,0.0,2.0,0.014689460810379666,1567.1666666666667,0,0,0,73455.0,56
170801,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Married,Star,8709.32,Standard,2018,1,2018.0,9.0,14,15163,15163.0,1314,237,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.08665831299874695,1083.0714285714287,1,0,1,73455.0,11
235102,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,62308.0,Divorced,Star,8709.85,Standard,2016,6,,,47,76151,76151.0,462,83,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.0060668934091476145,1620.2340425531916,0,0,0,62308.0,30
244475,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,99671.0,Married,Star,8711.3,Standard,2016,6,,,48,71504,71504.0,481,87,24,2017-01-01,2018-12-01,0.0,2.0,0.006726896397404341,1489.6666666666667,0,0,0,99671.0,30
503638,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Divorced,Star,2659.71,2018 Promotion,2018,2,2018.0,10.0,48,94704,142056.0,330,59,11,2018-02-01,2018-12-01,0.0,4.363636363636363,0.0023230275384355467,1973.0,1,0,1,73455.0,10
349838,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Divorced,Star,8714.92,Standard,2013,7,,,33,61509,61509.0,0,0,24,2017-01-01,2018-12-01,0.0,1.375,0.0,1863.909090909091,0,0,0,73455.0,65
486139,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Divorced,Star,8714.92,Standard,2016,10,,,31,48496,48496.0,463,83,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.009547179148795777,1564.3870967741937,0,0,0,73455.0,26
892022,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Divorced,Star,8714.92,Standard,2013,7,,,46,65046,65046.0,1224,220,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.01881745226455124,1414.0434782608695,0,0,0,73455.0,65
992499,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Divorced,Star,8714.92,Standard,2018,8,,,3,6417,6417.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,2139.0,0,0,0,73455.0,4
214878,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Single,Star,8715.95,Standard,2012,8,,,21,35738,35738.0,1108,199,24,2017-01-01,2018-12-01,0.0,0.875,0.031003413733281103,1701.8095238095239,0,0,0,73455.0,76
952672,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,94029.0,Married,Star,2683.49,2018 Promotion,2018,3,,,59,69642,104463.0,0,0,11,2018-02-01,2018-12-01,0.0,5.363636363636363,0.0,1180.3728813559321,0,0,0,94029.0,9
915902,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,52939.0,Single,Star,8716.37,Standard,2017,7,,,23,34890,34890.0,0,0,24,2017-01-01,2018-12-01,0.0,0.9583333333333334,0.0,1516.9565217391305,0,0,0,52939.0,17
241641,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,93261.0,Married,Star,8717.05,Standard,2015,4,,,24,28502,28502.0,881,159,24,2017-01-01,2018-12-01,0.0,1.0,0.030910111571117817,1187.5833333333333,0,0,0,93261.0,44
838650,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,93261.0,Married,Star,8717.05,Standard,2013,4,,,32,45018,45018.0,444,80,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.009862721578035452,1406.8125,0,0,0,93261.0,68
911812,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,93261.0,Married,Star,8717.05,Standard,2014,2,,,34,49231,49231.0,1708,307,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.03469358737380918,1447.9705882352941,0,0,0,93261.0,58
910969,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,8717.56,Standard,2014,2,,,47,64651,64651.0,1283,231,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.019845013998236686,1375.5531914893618,0,0,0,73455.0,58
244414,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,97103.0,Single,Star,8718.06,Standard,2013,4,,,33,55165,55165.0,887,159,24,2017-01-01,2018-12-01,0.0,1.375,0.01607903562041149,1671.6666666666667,0,0,0,97103.0,68
780991,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,97103.0,Single,Star,8718.06,Standard,2018,8,,,9,14153,14153.0,536,96,24,2017-01-01,2018-12-01,0.0,0.375,0.03787182929414259,1572.5555555555557,0,0,0,97103.0,4
337983,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Married,Star,8719.13,Standard,2014,6,,,28,43417,43417.0,1198,216,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.027592878365617156,1550.607142857143,0,0,0,73455.0,54
705353,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,8719.13,Standard,2012,6,,,39,64813,64813.0,465,84,24,2017-01-01,2018-12-01,0.0,1.625,0.007174486599910512,1661.871794871795,0,0,0,73455.0,78
528809,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,56267.0,Married,Star,8723.67,Standard,2014,10,,,40,62647,62647.0,2137,385,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.034111769119032034,1566.175,0,0,0,56267.0,50
728687,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,82962.0,Single,Star,8725.29,Standard,2016,3,2016.0,11.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,82962.0,33
362642,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,63561.0,Married,Star,8730.42,Standard,2015,3,,,28,28698,28698.0,456,82,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.015889609031988293,1024.9285714285713,0,0,0,63561.0,45
739767,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,92796.0,Divorced,Star,8733.53,Standard,2018,11,,,1,773,773.0,0,0,24,2017-01-01,2018-12-01,0.0,0.041666666666666664,0.0,773.0,0,0,0,92796.0,1
459735,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,70816.0,Single,Star,8736.5,Standard,2014,5,,,35,51061,51061.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1458.8857142857144,0,0,0,70816.0,55
237106,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,99147.0,Married,Star,8738.3,Standard,2012,12,,,20,35646,35646.0,1236,223,24,2017-01-01,2018-12-01,0.0,0.8333333333333334,0.034674297256354146,1782.3,0,0,0,99147.0,72
468067,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,70231.0,Divorced,Star,8749.5,Standard,2016,8,,,52,52733,52733.0,1653,297,24,2017-01-01,2018-12-01,0.0,2.1666666666666665,0.031346595111220676,1014.0961538461538,0,0,0,70231.0,28
955720,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70231.0,Divorced,Star,8749.5,Standard,2014,10,,,53,77224,77224.0,1343,242,24,2017-01-01,2018-12-01,0.0,2.2083333333333335,0.017390966538899825,1457.0566037735848,0,0,0,70231.0,50
350910,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Star,2693.61,2018 Promotion,2018,3,,,0,0,0.0,0,0,11,2018-02-01,2018-12-01,0.0,0.0,,,0,0,0,73455.0,9
941679,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,50790.0,Married,Star,8750.71,Standard,2014,5,,,38,45723,45723.0,506,91,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.011066640421669618,1203.2368421052631,0,0,0,50790.0,55
676639,Canada,British Columbia,Victoria,V10 6T5,Male,High School or Below,77822.0,Married,Star,8759.59,Standard,2012,10,,,31,48188,48188.0,315,57,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.006536897152818129,1554.4516129032259,0,0,0,77822.0,74
482561,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,68249.0,Single,Star,8769.27,Standard,2013,7,,,37,52698,52698.0,386,69,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.007324756157728946,1424.2702702702702,0,0,0,68249.0,65
817520,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68249.0,Single,Star,8769.27,Standard,2014,3,,,27,44544,44544.0,705,127,24,2017-01-01,2018-12-01,0.0,1.125,0.015827047413793104,1649.7777777777778,0,0,0,68249.0,57
397242,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,48626.0,Married,Star,8789.88,Standard,2013,5,2017.0,11.0,18,30183,30183.0,410,74,24,2017-01-01,2018-12-01,0.0,0.75,0.013583805453400922,1676.8333333333333,1,0,1,48626.0,67
868659,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,88271.0,Married,Star,8798.8,Standard,2018,5,,,16,28716,28716.0,0,0,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0,1794.75,0,0,0,88271.0,7
461559,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,102440.0,Married,Star,8802.19,Standard,2016,9,,,30,40526,40526.0,594,107,24,2017-01-01,2018-12-01,0.0,1.25,0.014657257069535606,1350.8666666666666,0,0,0,102440.0,27
167026,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,260474.0,Divorced,Star,8807.49,Standard,2013,5,,,29,52375,52375.0,542,98,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.010348448687350836,1806.0344827586207,0,0,0,260474.0,67
545638,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,260474.0,Divorced,Star,8807.49,Standard,2018,11,,,1,1515,1515.0,0,0,24,2017-01-01,2018-12-01,0.0,0.041666666666666664,0.0,1515.0,0,0,0,260474.0,1
631070,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,77134.0,Divorced,Star,2784.97,2018 Promotion,2018,2,,,30,50200,75300.0,650,117,11,2018-02-01,2018-12-01,0.0,2.727272727272727,0.008632138114209827,1673.3333333333333,0,0,0,77134.0,10
120206,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,104968.0,Married,Star,8819.02,Standard,2014,6,2016.0,2.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,104968.0,54
193564,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,104968.0,Married,Star,8819.02,Standard,2015,1,,,41,46434,46434.0,1149,206,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.02474479906964724,1132.5365853658536,0,0,0,104968.0,47
312474,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,104968.0,Married,Star,8819.02,Standard,2016,12,,,21,30387,30387.0,414,75,24,2017-01-01,2018-12-01,0.0,0.875,0.01362424721097838,1447.0,0,0,0,104968.0,24
469767,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,104968.0,Married,Star,8819.02,Standard,2018,10,,,4,5785,5785.0,0,0,24,2017-01-01,2018-12-01,0.0,0.16666666666666666,0.0,1446.25,0,0,0,104968.0,2
656650,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,87330.0,Married,Star,8823.85,Standard,2018,11,,,43,51481,51481.0,1031,185,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.020026806006099337,1197.2325581395348,0,0,0,87330.0,1
125606,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,51166.0,Married,Star,8826.61,Standard,2018,10,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,51166.0,2
625458,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,8827.23,Standard,2015,8,,,32,47562,47562.0,504,91,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.010596694840418822,1486.3125,0,0,0,73455.0,40
577901,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,76723.0,Married,Star,8828.38,Standard,2016,10,2017.0,6.0,13,23901,23901.0,386,69,24,2017-01-01,2018-12-01,0.0,0.5416666666666666,0.016149951884858373,1838.5384615384614,1,0,1,76723.0,26
717459,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,95365.0,Divorced,Star,8828.83,Standard,2013,4,,,33,46633,46633.0,1547,279,24,2017-01-01,2018-12-01,0.0,1.375,0.03317393262282075,1413.121212121212,0,0,0,95365.0,68
887605,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,95365.0,Divorced,Star,8828.83,Standard,2018,10,,,3,3891,3891.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,1297.0,0,0,0,95365.0,2
246059,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,56883.0,Divorced,Star,8834.32,Standard,2017,5,,,29,39347,39347.0,544,98,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.013825704628052965,1356.7931034482758,0,0,0,56883.0,19
946525,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,78672.0,Married,Star,8836.03,Standard,2013,11,,,37,55250,55250.0,438,79,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.007927601809954752,1493.2432432432433,0,0,0,78672.0,61
877152,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77478.0,Single,Star,8837.33,Standard,2018,8,,,4,4156,4156.0,0,0,24,2017-01-01,2018-12-01,0.0,0.16666666666666666,0.0,1039.0,0,0,0,77478.0,4
265575,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,92396.0,Married,Star,8838.09,Standard,2013,12,,,35,57242,57242.0,409,74,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.007145103245868418,1635.4857142857143,0,0,0,92396.0,60
759417,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,92396.0,Married,Star,8838.09,Standard,2013,1,,,26,31914,31914.0,2270,408,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.0711286582690982,1227.4615384615386,0,0,0,92396.0,71
744789,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,92357.0,Single,Star,2893.74,2018 Promotion,2018,2,,,77,137176,205764.0,0,0,11,2018-02-01,2018-12-01,0.0,7.0,0.0,1781.5064935064936,0,0,0,92357.0,10
459223,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,,Married,Star,8841.77,Standard,2012,6,,,35,58100,58100.0,1875,337,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.032271944922547334,1660.0,0,0,0,73455.0,78
837810,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,62744.0,Single,Star,8842.65,Standard,2014,10,,,33,49061,49061.0,811,146,24,2017-01-01,2018-12-01,0.0,1.375,0.016530441695032715,1486.6969696969697,0,0,0,62744.0,50
859821,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,62744.0,Single,Star,8842.65,Standard,2016,9,,,40,71335,71335.0,678,122,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.00950445083058807,1783.375,0,0,0,62744.0,27
145552,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Doctor,147572.0,Married,Star,8847.44,Standard,2015,9,,,26,39599,39599.0,330,59,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.008333543776357989,1523.0384615384614,0,0,0,147572.0,39
436901,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Star,8852.73,Standard,2014,5,,,27,38215,38215.0,360,65,24,2017-01-01,2018-12-01,0.0,1.125,0.009420384665707182,1415.3703703703704,0,0,0,73455.0,55
306331,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Star,8858.35,Standard,2014,11,,,44,66796,66796.0,1772,319,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.02652853464279298,1518.090909090909,0,0,0,73455.0,49
